"","Agency.Name","Fiscal.Year","Title.Description","job_count","female","male","base_diff","percent_diff"
"8933","HRA/DEPT OF SOCIAL SERVICES",2018,"PRINCIPAL ADMINISTRATIVE ASSOCIATE - LEV 1 & 2 NON SUPVR",1433,55670.8485148515,54590.8606557377,-1079.98785911378,-0.0197833088934873
"8934","HRA/DEPT OF SOCIAL SERVICES",2018,"PROCUREMENT ANALYST",40,61665.76,59076.0909090909,-2589.66909090908,-0.0438361619913916
"8935","HRA/DEPT OF SOCIAL SERVICES",2018,"PUBLIC HEALTH EDUCATOR",52,57028.8333333333,57774.5384615385,745.705128205125,0.0129071585522324
"8936","HRA/DEPT OF SOCIAL SERVICES",2018,"SECRETARY",28,39472.72,42839,3366.28,0.0785797987814841
"8937","HRA/DEPT OF SOCIAL SERVICES",2018,"SENIOR CONSULTANT",16,75219.5454545455,75965.75,746.204545454544,0.00982290763211769
"8938","HRA/DEPT OF SOCIAL SERVICES",2018,"SOCIAL WORKER",81,54514.5303030303,54969.8,455.269696969699,0.00828217852292894
"8939","HRA/DEPT OF SOCIAL SERVICES",2018,"SPACE ANALYST",21,69925.7142857143,70102.6923076923,176.978021978022,0.00252455385309934
"8940","HRA/DEPT OF SOCIAL SERVICES",2018,"SPECIAL OFFICER",79,41228.3055555556,43362.1388888889,2133.83333333334,0.0492095959288602
"8941","HRA/DEPT OF SOCIAL SERVICES",2018,"STAFF ANALYST",166,66601.9012345679,64634.7540983607,-1967.14713620726,-0.0304348204560919
"8942","HRA/DEPT OF SOCIAL SERVICES",2018,"STAFF NURSE",37,74865.5666666667,74874.25,8.6833333333343,0.000115972224540938
"8943","HRA/DEPT OF SOCIAL SERVICES",2018,"SUPERVISING SPECIAL OFFICER",43,53891.2307692308,55825.5416666667,1934.3108974359,0.0346492096572145
"8944","HRA/DEPT OF SOCIAL SERVICES",2018,"SUPERVISOR I",405,55169.8166666667,55045.4059405941,-124.410726072609,-0.00226014730833078
"8945","HRA/DEPT OF SOCIAL SERVICES",2018,"SUPERVISOR I SOCIAL WORK",35,61416.4827586207,65265,3848.51724137931,0.0589675513886357
"8946","HRA/DEPT OF SOCIAL SERVICES",2018,"SUPERVISOR II",164,64544.6704545455,64705.8813559322,161.210901386745,0.00249144124163862
"8947","HRA/DEPT OF SOCIAL SERVICES",2018,"SUPERVISOR III",36,71914.56,71260.8181818182,-653.741818181821,-0.00917393084813921
"8948","HRA/DEPT OF SOCIAL SERVICES",2018,"SUPERVISOR OF OFFICE MACHINE OPERATIONS",21,40900.8888888889,44858.0833333333,3957.19444444445,0.0882158610085758
"8949","HRA/DEPT OF SOCIAL SERVICES",2019,"ACCOUNTANT",18,61979.5,64104.1666666667,2124.66666666666,0.033143971400715
"8950","HRA/DEPT OF SOCIAL SERVICES",2019,"ADM MANAGER-NON-MGRL FROM M1/M2",96,70583.6229508197,73923.875,3340.25204918033,0.0451850237718238
"8951","HRA/DEPT OF SOCIAL SERVICES",2019,"ADMIN COMMUNITY RELATIONS SPECIALIST",27,91598.6923076923,98184.9,6586.20769230768,0.0670796394588952
"8952","HRA/DEPT OF SOCIAL SERVICES",2019,"ADMIN CONTRACT SPECIALIST",11,112048.6,116435.166666667,4386.56666666667,0.0376738986360077
"8953","HRA/DEPT OF SOCIAL SERVICES",2019,"ADMIN JOB OPOR SPEC-MANAGERIAL",26,129043.076923077,136566.333333333,7523.25641025642,0.0550886607747865
"8954","HRA/DEPT OF SOCIAL SERVICES",2019,"ADMIN JOB OPPORTUNITY SPEC NM",105,82229.380952381,82276.1034482759,46.7224958949082,0.000567874436643454
"8955","HRA/DEPT OF SOCIAL SERVICES",2019,"ADMINISTRATIVE ACCOUNTANT",11,103789.6,101908.8,-1880.8,-0.0184557172687737
"8956","HRA/DEPT OF SOCIAL SERVICES",2019,"ADMINISTRATIVE CONTRACT SPECIALIST",16,87984.8571428571,83109.6,-4875.25714285714,-0.058660577633115
"8957","HRA/DEPT OF SOCIAL SERVICES",2019,"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES",168,105330.582524272,107738.146341463,2407.56381719153,0.0223464380903774
"8958","HRA/DEPT OF SOCIAL SERVICES",2019,"ADMINISTRATIVE INVESTIGATOR",40,93722.8148148148,92662.7777777778,-1060.03703703702,-0.0114397286856561
"8959","HRA/DEPT OF SOCIAL SERVICES",2019,"ADMINISTRATIVE MANAGEMENT AUDITOR",13,119115.666666667,106237.571428571,-12878.0952380952,-0.121219781899418
"8960","HRA/DEPT OF SOCIAL SERVICES",2019,"ADMINISTRATIVE PROCUREMENT ANALYST",38,87879.8333333333,90474,2594.16666666666,0.0286730626109894
"8961","HRA/DEPT OF SOCIAL SERVICES",2019,"ADMINISTRATIVE PUBLIC INFORMATION SPECIALIST",16,108578.454545455,123702.4,15123.9454545455,0.122260727799505
"8962","HRA/DEPT OF SOCIAL SERVICES",2019,"ADMINISTRATIVE SPACE ANALYST",10,94278.8,90602,-3676.8,-0.0405818856095892
"8963","HRA/DEPT OF SOCIAL SERVICES",2019,"ADMINISTRATIVE STAFF ANALYST",357,100615.065217391,98985.188976378,-1629.87624101332,-0.0164658597702155
"8964","HRA/DEPT OF SOCIAL SERVICES",2019,"AGENCY ATTORNEY",124,83282.625,81865.5576923077,-1417.06730769231,-0.0173096885630263
"8965","HRA/DEPT OF SOCIAL SERVICES",2019,"AGENCY ATTORNEY INTERNE",14,60433,60433,0,0
"8966","HRA/DEPT OF SOCIAL SERVICES",2019,"ASSISTANT SUPERINTENDENT OF WELFARE SHELTERS",15,68034.3636363636,65028.75,-3005.61363636363,-0.0462197664319802
"8967","HRA/DEPT OF SOCIAL SERVICES",2019,"ASSOCIATE FRAUD INVESTIGATOR",227,70266.008,69768.3797468354,-497.628253164556,-0.00713257574520536
"8968","HRA/DEPT OF SOCIAL SERVICES",2019,"ASSOCIATE JOB OPPORTUNITY SPECIALIST",902,62263.9867330017,62714.6315789474,450.644845945717,0.0071856412865701
"8969","HRA/DEPT OF SOCIAL SERVICES",2019,"ASSOCIATE STAFF ANALYST",195,77931,77147.8552631579,-783.144736842107,-0.0101512185163247
"8970","HRA/DEPT OF SOCIAL SERVICES",2019,"BOOKKEEPER",104,48936.7021276596,48061.8064516129,-874.895676046675,-0.0182035537288323
"8971","HRA/DEPT OF SOCIAL SERVICES",2019,"CASEWORKER",1536,46183.3300438596,46422.0458221024,238.715778242789,0.00514229336547534
"8972","HRA/DEPT OF SOCIAL SERVICES",2019,"CERTIFIED IT ADMINISTRATOR",37,104115,100050.518518519,-4064.48148148147,-0.0406242920243254
"8973","HRA/DEPT OF SOCIAL SERVICES",2019,"CERTIFIED LOCAL AREA NETWORK ADMINISTRATOR",13,110423,98701.2727272727,-11721.7272727273,-0.118759636515694
"8974","HRA/DEPT OF SOCIAL SERVICES",2019,"CITY RESEARCH SCIENTIST",58,90833.3103448276,84355.8636363636,-6477.44670846395,-0.076787154196969
"8975","HRA/DEPT OF SOCIAL SERVICES",2019,"CLERICAL ASSOCIATE",923,40318.1154401154,39905.2033898305,-412.912050284925,-0.010347323537014
"8976","HRA/DEPT OF SOCIAL SERVICES",2019,"COMMUNITY ASSISTANT",73,36880.027027027,36406.9642857143,-473.062741312744,-0.0129937431091548
"8977","HRA/DEPT OF SOCIAL SERVICES",2019,"COMMUNITY ASSOCIATE",278,47654.796178344,47503.8148148148,-150.981363529136,-0.00317829976640212
"8978","HRA/DEPT OF SOCIAL SERVICES",2019,"COMMUNITY COORDINATOR",305,65523.8062827225,65098.1621621622,-425.644120560362,-0.00653849673205928
"8979","HRA/DEPT OF SOCIAL SERVICES",2019,"COMPUTER AIDE-NON-SPVR",10,51192.6,49635,-1557.6,-0.0313810818978543
"8980","HRA/DEPT OF SOCIAL SERVICES",2019,"COMPUTER ASSOCIATE",156,72573.2295081967,72568.2,-5.02950819673424,-6.93073301629948e-05
"8981","HRA/DEPT OF SOCIAL SERVICES",2019,"COMPUTER SERVICE TECHNICIAN",11,49032.5,45745.4,-3287.1,-0.0718564052341874
"8982","HRA/DEPT OF SOCIAL SERVICES",2019,"COMPUTER SPECIALIST",369,97942.9801980198,101863.161458333,3920.18126031355,0.0384847790328703
"8983","HRA/DEPT OF SOCIAL SERVICES",2019,"COMPUTER SYSTEMS MANAGER",116,125217.222222222,125548.685714286,331.4634920635,0.00264011917112235
"8984","HRA/DEPT OF SOCIAL SERVICES",2019,"CONSULTANT",11,74674.8,71653.6666666667,-3021.13333333333,-0.0421629970087597
"8985","HRA/DEPT OF SOCIAL SERVICES",2019,"CONTRACT SPECIALIST",13,56482,62509.5,6027.5,0.0964253433478111
"8986","HRA/DEPT OF SOCIAL SERVICES",2019,"CUSTODIAN",90,43505.5384615385,40895.6153846154,-2609.92307692307,-0.0638191417925185
"8987","HRA/DEPT OF SOCIAL SERVICES",2019,"DEPUTY DIRECTOR OF ADMINISTRATION",16,123311.7,112678.333333333,-10633.3666666667,-0.0943692221219696
"8988","HRA/DEPT OF SOCIAL SERVICES",2019,"ELIGIBILITY SPECIALIST",2526,41855.0488786659,41714.921319797,-140.12755886891,-0.00335917111756383
"8989","HRA/DEPT OF SOCIAL SERVICES",2019,"EXECUTIVE AGENCY COUNSEL",51,130746.333333333,138122.071428571,7375.73809523808,0.0534001410415596
"8990","HRA/DEPT OF SOCIAL SERVICES",2019,"FRAUD INVESTIGATOR",589,53275.1103896104,53478.747368421,203.636978810675,0.00380781130507409
"8991","HRA/DEPT OF SOCIAL SERVICES",2019,"HEAD NURSE",19,82289.9375,81001,-1288.9375,-0.015912612189973
"8992","HRA/DEPT OF SOCIAL SERVICES",2019,"IT PROJECT SPECIALIST",48,105169.888888889,103169,-2000.88888888889,-0.0193942840280403
"8993","HRA/DEPT OF SOCIAL SERVICES",2019,"JOB OPPORTUNITY SPECIALIST",1405,46914.1171497585,46590.9844720497,-323.132677708767,-0.006935519422274
"8994","HRA/DEPT OF SOCIAL SERVICES",2019,"MANAGEMENT AUDITOR",36,65855.7777777778,68878.6315789474,3022.85380116959,0.043886670392179
"8995","HRA/DEPT OF SOCIAL SERVICES",2019,"OFFICE MACHINE AIDE",14,36496.7777777778,35424,-1072.77777777778,-0.0302839255244405
"8996","HRA/DEPT OF SOCIAL SERVICES",2019,"PARALEGAL AIDE",23,46058.0769230769,46440.2857142857,382.208791208795,0.00823011282833737
"8997","HRA/DEPT OF SOCIAL SERVICES",2019,"PRINCIPAL ADMINISTRATIVE ASSOCIATE - LEV 1 & 2 NON SUPVR",1478,55334.6036821705,54575.9128630705,-758.690819099982,-0.0139015690127532
"8998","HRA/DEPT OF SOCIAL SERVICES",2019,"PROCUREMENT ANALYST",29,61592.294117647,61368.7142857143,-223.579831932773,-0.00364322170563738
"8999","HRA/DEPT OF SOCIAL SERVICES",2019,"PUBLIC HEALTH EDUCATOR",42,58256.4375,59651.6,1395.1625,0.0233885176592078
"9000","HRA/DEPT OF SOCIAL SERVICES",2019,"SECRETARY",25,41241.652173913,44679,3437.34782608696,0.0769343052907845
"9001","HRA/DEPT OF SOCIAL SERVICES",2019,"SENIOR CONSULTANT",18,79598.6153846154,78855.75,-742.86538461539,-0.0094205607658971
"9002","HRA/DEPT OF SOCIAL SERVICES",2019,"SOCIAL WORKER",103,55516.75,54756.4285714286,-760.321428571428,-0.0138855189866813
"9003","HRA/DEPT OF SOCIAL SERVICES",2019,"SPACE ANALYST",24,74173.5555555556,75720.0714285714,1546.51587301587,0.0204241206306143
"9004","HRA/DEPT OF SOCIAL SERVICES",2019,"SPECIAL OFFICER",70,40893.0606060606,41822.9333333333,929.872727272726,0.0222335607084644
"9005","HRA/DEPT OF SOCIAL SERVICES",2019,"STAFF ANALYST",168,66659.4534883721,66361.2745098039,-298.178978568176,-0.00449326780973931
"9006","HRA/DEPT OF SOCIAL SERVICES",2019,"STAFF NURSE",40,79299.6060606061,77609.3333333333,-1690.27272727274,-0.0217792455452875
"9007","HRA/DEPT OF SOCIAL SERVICES",2019,"SUPERVISING SPECIAL OFFICER",47,53634.6,56291.68,2657.08,0.0472020021431231
"9008","HRA/DEPT OF SOCIAL SERVICES",2019,"SUPERVISOR I",394,57464.705882353,57192.08,-272.625882352942,-0.00476684677936075
"9009","HRA/DEPT OF SOCIAL SERVICES",2019,"SUPERVISOR I SOCIAL WORK",37,63365.125,65768,2402.875,0.0365356252280744
"9010","HRA/DEPT OF SOCIAL SERVICES",2019,"SUPERVISOR II",160,67252.7840909091,67317.4528301887,64.6687392795866,0.000960653390179756
"9011","HRA/DEPT OF SOCIAL SERVICES",2019,"SUPERVISOR III",44,74599.9285714286,74303.25,-296.678571428565,-0.00399280746708341
"9012","HRA/DEPT OF SOCIAL SERVICES",2019,"SUPERVISOR III SOCIAL WORK",12,80863.4,81091,227.600000000006,0.00280672331084838
"9013","HRA/DEPT OF SOCIAL SERVICES",2019,"SUPERVISOR OF OFFICE MACHINE OPERATIONS",18,41389.5,44858.0833333333,3468.58333333334,0.0773234849906279
"9014","HRA/DEPT OF SOCIAL SERVICES",2020,"ACCOUNTANT",16,64808.2,63307.5714285714,-1500.62857142857,-0.0237037772507463
"9015","HRA/DEPT OF SOCIAL SERVICES",2020,"ADM MANAGER-NON-MGRL",109,77061.0724637681,81132.8214285714,4071.74896480332,0.0501862118574053
"9016","HRA/DEPT OF SOCIAL SERVICES",2020,"ADMIN COMMUNITY RELATIONS SPECIALIST",28,94818.8461538462,99472.7,4653.85384615384,0.0467852370163255
"9017","HRA/DEPT OF SOCIAL SERVICES",2020,"ADMIN JOB OPOR SPEC-MANAGERIAL",26,133560.25,144536.6,10976.35,0.075941664602599
"9018","HRA/DEPT OF SOCIAL SERVICES",2020,"ADMIN JOB OPPORTUNITY SPEC NM",122,85223.4444444444,85783.5135135135,560.069069069083,0.00652886605047781
"9019","HRA/DEPT OF SOCIAL SERVICES",2020,"ADMINISTRATIVE ACCOUNTANT",11,106903.4,104966,-1937.39999999999,-0.0184574052550349
"9020","HRA/DEPT OF SOCIAL SERVICES",2020,"ADMINISTRATIVE CONTRACT SPECIALIST",14,84968.8,84093,-875.800000000003,-0.0104146599598064
"9021","HRA/DEPT OF SOCIAL SERVICES",2020,"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES",162,108475.95049505,114060.282051282,5584.33155623252,0.0489594752511814
"9022","HRA/DEPT OF SOCIAL SERVICES",2020,"ADMINISTRATIVE INVESTIGATOR",41,96426.5185185185,97409.6,983.081481481495,0.010092244311459
"9023","HRA/DEPT OF SOCIAL SERVICES",2020,"ADMINISTRATIVE MANAGEMENT AUDITOR",14,120152,107977.75,-12174.25,-0.112747765164583
"9024","HRA/DEPT OF SOCIAL SERVICES",2020,"ADMINISTRATIVE PROCUREMENT ANALYST-NON-MGRL",35,83553.9230769231,94403,10849.0769230769,0.114923010106426
"9025","HRA/DEPT OF SOCIAL SERVICES",2020,"ADMINISTRATIVE PUBLIC INFORMATION SPECIALIST",11,110442,148543,38101,0.256498118389961
"9026","HRA/DEPT OF SOCIAL SERVICES",2020,"ADMINISTRATIVE STAFF ANALYST",355,103788,100812.753968254,-2975.24603174604,-0.0295125955261865
"9027","HRA/DEPT OF SOCIAL SERVICES",2020,"AGENCY ATTORNEY",141,84094.7462686567,83997.649122807,-97.0971458496933,-0.00115595075414235
"9028","HRA/DEPT OF SOCIAL SERVICES",2020,"AGENCY ATTORNEY INTERNE",19,63500.625,61611.4,-1889.225,-0.030663562262828
"9029","HRA/DEPT OF SOCIAL SERVICES",2020,"ASSISTANT SUPERINTENDENT OF WELFARE SHELTERS",12,70212.4444444444,69210,-1002.44444444444,-0.0144840983159144
"9030","HRA/DEPT OF SOCIAL SERVICES",2020,"ASSOCIATE CONTRACT SPECIALIST",10,62569.4,75410.3333333333,12840.9333333333,0.170280819162714
"9031","HRA/DEPT OF SOCIAL SERVICES",2020,"ASSOCIATE FRAUD INVESTIGATOR",221,72394.5691056911,71942.4868421053,-452.082263585791,-0.00628393990018711
"9032","HRA/DEPT OF SOCIAL SERVICES",2020,"ASSOCIATE JOB OPPORTUNITY SPECIALIST",851,64262.1180679785,64361.4695121951,99.3514442165906,0.00154364785281613
"9033","HRA/DEPT OF SOCIAL SERVICES",2020,"ASSOCIATE STAFF ANALYST",207,77087.0818181818,77552.7466666667,465.664848484856,0.00600449201994551
"9034","HRA/DEPT OF SOCIAL SERVICES",2020,"BOOKKEEPER",96,49586.0681818182,50670.7692307692,1084.70104895105,0.0214068399871928
"9035","HRA/DEPT OF SOCIAL SERVICES",2020,"CASEWORKER",1474,47482.9818181818,47410.1152737752,-72.8665444066137,-0.00153694088246437
"9036","HRA/DEPT OF SOCIAL SERVICES",2020,"CERTIFIED IT ADMINISTRATOR",34,107238.666666667,104021.16,-3217.50666666667,-0.0309312707786249
"9037","HRA/DEPT OF SOCIAL SERVICES",2020,"CERTIFIED IT DEVELOPER",10,122890,116030.166666667,-6859.83333333333,-0.0591211193640734
"9038","HRA/DEPT OF SOCIAL SERVICES",2020,"CITY RESEARCH SCIENTIST",66,93223.1818181818,90368.652173913,-2854.52964426878,-0.0315876089285396
"9039","HRA/DEPT OF SOCIAL SERVICES",2020,"CLERICAL ASSOCIATE",888,41165.698630137,40558.816,-606.88263013697,-0.0149630262909294
"9040","HRA/DEPT OF SOCIAL SERVICES",2020,"COMMUNITY ASSISTANT",78,37215.4651162791,37309.5666666667,94.101550387597,0.0025221828821633
"9041","HRA/DEPT OF SOCIAL SERVICES",2020,"COMMUNITY ASSOCIATE",265,47520.8666666667,45990.5675675676,-1530.29909909909,-0.0332741946889618
"9042","HRA/DEPT OF SOCIAL SERVICES",2020,"COMMUNITY COORDINATOR",312,66485.7165775401,65330.746835443,-1154.96974209709,-0.017678808188222
"9043","HRA/DEPT OF SOCIAL SERVICES",2020,"COMPUTER ASSOCIATE",146,73996.6612903226,73110.3571428571,-886.304147465446,-0.0121228261234398
"9044","HRA/DEPT OF SOCIAL SERVICES",2020,"COMPUTER OPERATIONS MANAGER",10,100251,134206.4,33955.4,0.253008798388154
"9045","HRA/DEPT OF SOCIAL SERVICES",2020,"COMPUTER SPECIALIST",347,100638.295918367,104174.882022472,3536.58610410454,0.0339485491650632
"9046","HRA/DEPT OF SOCIAL SERVICES",2020,"COMPUTER SYSTEMS MANAGER",93,136038.944444444,133781.965517241,-2256.97892720305,-0.0168705768260833
"9047","HRA/DEPT OF SOCIAL SERVICES",2020,"CONSULTANT",12,72390.1666666667,73803,1412.83333333333,0.0191433049243707
"9048","HRA/DEPT OF SOCIAL SERVICES",2020,"CONTRACT SPECIALIST",14,57156.5,63209,6052.5,0.0957537692417219
"9049","HRA/DEPT OF SOCIAL SERVICES",2020,"CUSTODIAN",94,48498.3571428571,45434.0294117647,-3064.32773109243,-0.0674456518773779
"9050","HRA/DEPT OF SOCIAL SERVICES",2020,"DEPUTY DIRECTOR OF ADMINISTRATION",14,125059.333333333,102078,-22981.3333333333,-0.225135027462659
"9051","HRA/DEPT OF SOCIAL SERVICES",2020,"ELIGIBILITY SPECIALIST",2455,43203.009439528,43181.1307692308,-21.8786702972866,-0.000506672009452715
"9052","HRA/DEPT OF SOCIAL SERVICES",2020,"EXECUTIVE AGENCY COUNSEL",57,131451.516129032,138600.470588235,7148.95445920303,0.0515795828748784
"9053","HRA/DEPT OF SOCIAL SERVICES",2020,"FRAUD INVESTIGATOR",554,55136.7595818815,54986.0617977528,-150.697784128715,-0.002740654253127
"9054","HRA/DEPT OF SOCIAL SERVICES",2020,"HEAD NURSE",19,83758.875,81001,-2757.875,-0.0340474191676646
"9055","HRA/DEPT OF SOCIAL SERVICES",2020,"INVESTIGATOR",11,64556.6,57971.2,-6585.4,-0.113597786487083
"9056","HRA/DEPT OF SOCIAL SERVICES",2020,"IT PROJECT SPECIALIST",83,110487.625,110905.026315789,417.401315789481,0.00376359241465736
"9057","HRA/DEPT OF SOCIAL SERVICES",2020,"JOB OPPORTUNITY SPECIALIST",1421,47884.0963855422,47598.5957446809,-285.500640861304,-0.00599808957374985
"9058","HRA/DEPT OF SOCIAL SERVICES",2020,"MANAGEMENT AUDITOR",40,66331,69825.5,3494.5,0.0500461865650801
"9059","HRA/DEPT OF SOCIAL SERVICES",2020,"MOTOR VEHICLE OPERATOR",12,44945,47246.3333333333,2301.33333333334,0.0487092472784485
"9060","HRA/DEPT OF SOCIAL SERVICES",2020,"OFFICE MACHINE AIDE",16,36902.6,36486.6666666667,-415.933333333334,-0.0113995980266764
"9061","HRA/DEPT OF SOCIAL SERVICES",2020,"PARALEGAL AIDE",23,47290.9166666667,47027.5714285714,-263.345238095237,-0.00559980518014252
"9062","HRA/DEPT OF SOCIAL SERVICES",2020,"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR",1574,57695.2076852699,56882.8091603053,-812.39852496457,-0.0142819691389554
"9063","HRA/DEPT OF SOCIAL SERVICES",2020,"PROCUREMENT ANALYST",25,57183.2727272727,63886.6666666667,6703.39393939394,0.10492633735877
"9064","HRA/DEPT OF SOCIAL SERVICES",2020,"PUBLIC HEALTH EDUCATOR",55,61475.12,62114.9230769231,639.803076923075,0.0103003118289424
"9065","HRA/DEPT OF SOCIAL SERVICES",2020,"SECRETARY",25,42069.1304347826,46019,3949.86956521739,0.0858312776291834
"9066","HRA/DEPT OF SOCIAL SERVICES",2020,"SENIOR CONSULTANT",19,80464.8571428571,84213,3748.14285714286,0.0445078890093318
"9067","HRA/DEPT OF SOCIAL SERVICES",2020,"SOCIAL WORKER",91,58811.8260869565,59766.5714285714,954.745341614907,0.015974571048566
"9068","HRA/DEPT OF SOCIAL SERVICES",2020,"SPACE ANALYST",23,75704.375,74761.6923076923,-942.682692307688,-0.012609167385189
"9069","HRA/DEPT OF SOCIAL SERVICES",2020,"SPECIAL OFFICER",99,41601.9574468085,41206.027027027,-395.930419781478,-0.00960855603773175
"9070","HRA/DEPT OF SOCIAL SERVICES",2020,"STAFF ANALYST",197,66676.3440860215,66700.859375,24.5152889784949,0.000367540826433242
"9071","HRA/DEPT OF SOCIAL SERVICES",2020,"STAFF NURSE",41,80654.4848484848,78766,-1888.48484848485,-0.0239758886890898
"9072","HRA/DEPT OF SOCIAL SERVICES",2020,"SUPERVISING SPECIAL OFFICER",54,56782.875,59884.935483871,3102.06048387097,0.0518003477636952
"9073","HRA/DEPT OF SOCIAL SERVICES",2020,"SUPERVISOR I",400,59079.0569105691,58784.693877551,-294.363033018082,-0.00500747751840373
"9074","HRA/DEPT OF SOCIAL SERVICES",2020,"SUPERVISOR I SOCIAL WORK",31,65389.8846153846,67741,2351.11538461538,0.0347074206848937
"9075","HRA/DEPT OF SOCIAL SERVICES",2020,"SUPERVISOR II",151,69088.5975609756,69404.2553191489,315.657758173329,0.00454810381181682
"9076","HRA/DEPT OF SOCIAL SERVICES",2020,"SUPERVISOR III",50,76620.875,76073.8235294118,-547.051470588238,-0.00719106054103796
"9077","HRA/DEPT OF SOCIAL SERVICES",2020,"SUPERVISOR III SOCIAL WORK",12,83404.5,83987.3333333333,582.833333333328,0.00693953850183752
"9078","HRA/DEPT OF SOCIAL SERVICES",2020,"SUPERVISOR OF NURSES",12,100674.714285714,107561,6886.28571428571,0.0640221429169096
"9079","HRA/DEPT OF SOCIAL SERVICES",2020,"SUPERVISOR OF OFFICE MACHINE OPERATIONS",23,42887.5,44878.875,1991.375,0.0443722129843941
"9080","HRA/DEPT OF SOCIAL SERVICES",2021,"ACCOUNTANT",15,64808.2,65749,940.800000000003,0.0143089628739601
"9081","HRA/DEPT OF SOCIAL SERVICES",2021,"ADM MANAGER-NON-MGRL",88,80815.4642857143,82389.7391304348,1574.27484472049,0.0191076566249129
"9082","HRA/DEPT OF SOCIAL SERVICES",2021,"ADMIN COMMUNITY RELATIONS SPECIALIST",28,96946.2142857143,100472.7,3526.48571428571,0.0350989444325245
"9083","HRA/DEPT OF SOCIAL SERVICES",2021,"ADMIN JOB OPOR SPEC-MANAGERIAL",25,133560.25,149591.777777778,16031.5277777778,0.107168508964396
"9084","HRA/DEPT OF SOCIAL SERVICES",2021,"ADMIN JOB OPPORTUNITY SPEC NM",98,88152.5818181818,88863.7096774193,711.127859237531,0.00800245524094108
"9085","HRA/DEPT OF SOCIAL SERVICES",2021,"ADMINISTRATIVE ACCOUNTANT",10,106903.4,110923.5,4020.10000000001,0.0362420947770311
"9086","HRA/DEPT OF SOCIAL SERVICES",2021,"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES",158,109566.188118812,114480.243243243,4914.05512443135,0.0429249186166573
"9087","HRA/DEPT OF SOCIAL SERVICES",2021,"ADMINISTRATIVE INVESTIGATOR",39,96960.6923076923,99443.3333333333,2482.64102564102,0.0249653842286161
"9088","HRA/DEPT OF SOCIAL SERVICES",2021,"ADMINISTRATIVE MANAGEMENT AUDITOR",12,106739,107977.75,1238.75,0.0114722709076638
"9089","HRA/DEPT OF SOCIAL SERVICES",2021,"ADMINISTRATIVE PROCUREMENT ANALYST-NON-MGRL",30,85459.875,101357.25,15897.375,0.156844971622652
"9090","HRA/DEPT OF SOCIAL SERVICES",2021,"ADMINISTRATIVE PUBLIC INFORMATION SPECIALIST",10,116202.75,148543,32340.25,0.217716418814754
"9091","HRA/DEPT OF SOCIAL SERVICES",2021,"ADMINISTRATIVE STAFF ANALYST",333,104865.04,100768.88034188,-4096.15965811966,-0.0406490539958621
"9092","HRA/DEPT OF SOCIAL SERVICES",2021,"AGENCY ATTORNEY",109,85060.5531914894,86103.78,1043.22680851063,0.0121159234648076
"9093","HRA/DEPT OF SOCIAL SERVICES",2021,"AGENCY ATTORNEY INTERNE",13,66141,63502.5714285714,-2638.42857142857,-0.0415483737441454
"9094","HRA/DEPT OF SOCIAL SERVICES",2021,"ASSISTANT SUPERINTENDENT OF WELFARE SHELTERS",13,69905,69210,-695,-0.0100419014593267
"9095","HRA/DEPT OF SOCIAL SERVICES",2021,"ASSOCIATE FRAUD INVESTIGATOR",214,72455.5677966102,71761.8666666667,-693.701129943496,-0.00966670966302664
"9096","HRA/DEPT OF SOCIAL SERVICES",2021,"ASSOCIATE JOB OPPORTUNITY SPECIALIST",802,64510.3484848485,64652.1476510067,141.799166158242,0.00219326304400089
"9097","HRA/DEPT OF SOCIAL SERVICES",2021,"ASSOCIATE STAFF ANALYST",173,77540.2857142857,77763.078125,222.79241071429,0.00286501532714745
"9098","HRA/DEPT OF SOCIAL SERVICES",2021,"BOOKKEEPER",92,49949.6046511628,51121.2173913043,1171.61274014155,0.0229183262826765
"9099","HRA/DEPT OF SOCIAL SERVICES",2021,"CASEWORKER",1378,47844.8566221142,47740.1635802469,-104.693041867322,-0.00219297618642094
"9100","HRA/DEPT OF SOCIAL SERVICES",2021,"CERTIFIED IT ADMINISTRATOR",31,103990,102391.608695652,-1598.39130434782,-0.0156105693104097
"9101","HRA/DEPT OF SOCIAL SERVICES",2021,"CERTIFIED IT DEVELOPER",10,122890,116030.166666667,-6859.83333333333,-0.0591211193640734
"9102","HRA/DEPT OF SOCIAL SERVICES",2021,"CITY RESEARCH SCIENTIST",60,94438.4,92515.7619047619,-1922.63809523809,-0.0207817355189411
"9103","HRA/DEPT OF SOCIAL SERVICES",2021,"CLERICAL ASSOCIATE",841,41702.57028754,41151.6068376068,-550.963449933115,-0.0133886254334451
"9104","HRA/DEPT OF SOCIAL SERVICES",2021,"COMMUNITY ASSISTANT",67,37560.3714285714,37804.4074074074,244.035978835978,0.00645522560917492
"9105","HRA/DEPT OF SOCIAL SERVICES",2021,"COMMUNITY ASSOCIATE",234,47924.7443609023,46808.2727272727,-1116.47163362953,-0.0238520152224934
"9106","HRA/DEPT OF SOCIAL SERVICES",2021,"COMMUNITY COORDINATOR",275,67149.3333333333,66658.7205882353,-490.612745098042,-0.00736006843168591
